,hotel_id,hotel_name,session_id,text,source,timestamp,turns,duration,initiator,msg_id,len,has_q
267200,7246364b-efd3-4f14-a8dc-25a05ee4c4ec,Inn At Saint Mary's,cf5af51a-a64f-42e4-9a31-1c1bd74787d5,"Please email my reservation info
[EMAIL]",guest,2017-05-01 17:10:01.000000,1,0:00:00,guest,1,40,False
566209,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,5925168b-8e2e-4770-88e0-a57141462ccf,Okay great! We'll come back at 3:00pm,guest,2017-02-22 17:38:58.000000,7,19:15:12.808000,guest,6,37,False
124872,34f0438f-00db-4810-9b30-c4ed8898cd63,Holiday Inn - At the Pavilion,81f5482b-24e9-46e7-b6fa-e53a22af3bd6,OK I emailed you,guest,2017-10-13 21:06:52.000000,16,8:11:56.613000,guest,15,16,False
449144,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,3a360f39-790f-4ac3-a82b-7995e2fbb681,GM I will check on the form,guest,2017-08-30 15:25:48.000000,18,"4 days, 22:34:40.628000",hotel,11,27,False
409195,7511adfe-2d00-4115-9feb-1bd9a5beb177,Stanford Court Hotel,535492c0-a6de-4b35-9aaf-8ac6531af6a9,John Sullivan wants a shower,guest,2017-06-23 17:14:32.000000,1,0:00:00,guest,1,28,False
140437,7e49dfd2-1e15-487e-86f7-393c6a906e7b,Hotel Andaluz,948119cb-57fc-418a-8929-974873259ec9,The charges remain on my card,guest,2018-01-13 15:13:25.000000,12,"1 day, 5:07:28",guest,8,29,False
793717,748467df-f7a2-48dc-9dcb-ae0e81215306,Thompson Chicago,4e4b0971-69a9-44bc-a7c7-a8037b5dcf84,Maybe 1-1:30ish. Certainly not earlier.,guest,2018-01-24 21:46:25.000000,8,0:57:59.880000,guest,5,39,False
491147,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,06f53049-8af7-4ba5-84cc-3e51a5a0452c,We plan to arrive by 7 pm,guest,2017-06-15 15:03:16.000000,143,"20 days, 6:52:56.449000",guest,3,25,False
566124,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,58f5fc0b-a4a3-4a7a-b882-9a623c7544c6,"Hope to arrive at noon if possible. 

>",guest,2017-06-07 22:27:35.000000,9,"1 day, 21:22:25.580000",guest,1,39,False
752425,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,4635ca4b-1300-4a37-8488-4a90a7a28c70,"Sure, upgrade our room and comp our massages.",guest,2017-01-13 20:01:09.000000,4,"350 days, 1:58:14",guest,1,45,False
180102,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,7bbb03e0-29be-42ab-b388-36bb59ce1b11,Will do! Thanks for everything!,guest,2016-06-13 15:38:17.000000,3,0:17:11,guest,3,31,False
570975,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,5f250ccb-f2b2-4b47-8628-1e4c93f24307,"Texas tag, KBV 9418",guest,2017-12-27 20:16:02.000000,24,3:00:25.665000,guest,9,19,False
269317,e54b2c24-ff08-433d-bf8b-d6b70349822a,Inn on the Beach,1e0f76f6-0855-4278-91ae-2ef58309bfa4,"You rock!  And BTW Kirsten Sheen says Hi!!

>",guest,2017-04-19 12:32:15.000000,5,"1 day, 21:17:42",guest,3,45,False
626680,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,aca1a9fe-340c-45b1-bb58-682301219f41,That's fine. Thank you.,guest,2017-10-14 17:00:02.000000,7,"9 days, 21:51:31.511000",hotel,6,23,False
150878,33d8880c-a2bb-415a-89ef-70f2f48e20be,Hotel Elk Refuge Inn,8039c26d-d1b4-4100-950a-8e3033d30f7e,P.o. box 11493 jackson wy 83002,guest,2017-05-10 21:26:11.000000,22,"113 days, 22:25:39.236000",hotel,22,31,False
666406,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,e1f9929b-9529-434a-8eb8-c3821a7ae4b8,Got it thanks here's the license plate,guest,2017-10-27 20:03:13.000000,12,"2 days, 0:29:44.750000",hotel,11,38,False
583091,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,70470534-e301-4b2b-aca8-51e085183bbb,"Sorry, this is actually our license",guest,2018-01-07 03:51:50.000000,8,6:29:09.160000,guest,7,35,False
167047,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,1438ebd5-604d-436d-b98d-ba7ef972446b,Many thanks. Crazy weather stay warm!!,guest,2016-12-16 21:43:54.000000,3,0:10:32,guest,3,38,False
198274,6b756a7b-73c3-48df-85f8-6d2e9f82c1f7,Hotel Max,37444d87-6992-410a-bcb8-a4743a984036,Thanks.  I’m already checked out,guest,2017-09-27 15:04:58.000000,1,0:00:00,guest,1,32,False
530600,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,37eeab20-1dec-4f57-93dc-631d00a36a1e,We have just left lake Travis ! ETA 35-40 minutes,guest,2017-10-06 18:28:58.000000,19,"2 days, 13:14:20",guest,4,49,False
196245,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,fb9e8aaf-c59e-4b2c-a55b-a789750ccf7a,Everything's great. Thanks b,guest,2017-02-05 17:02:57.000000,1,0:00:00,guest,1,28,False
691236,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,052486e1-83dc-41e9-b4ed-4e690b200393,Hk report has 1501 as clean also,guest,2017-01-27 21:06:32.000000,4380,"663 days, 20:22:24.771000",hotel,1598,32,False
744397,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,181a7adf-0b9c-4f7f-8fae-4944bdd990cf,We are heading out so fine to drop them inside.,guest,2016-11-20 01:05:58.000000,6,0:06:15.474000,guest,5,47,False
266729,7246364b-efd3-4f14-a8dc-25a05ee4c4ec,Inn At Saint Mary's,beda4f2c-d036-451d-ba36-566a73fd8ec4,It was a great heads up on the exit 77 closing.,guest,2017-03-24 16:03:30.000000,3,22:44:50.345000,hotel,2,47,False
596624,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,8197c04e-6756-4269-92ef-f6a4abfbbb32,Great! Thank you!,guest,2017-05-31 16:22:04.000000,17,"8 days, 22:02:54.526000",hotel,8,17,False
827832,030422b8-2c61-495a-9556-a86fb7bed53c,Thompson Playa Del Carmen,69440feb-6b9a-4abb-a683-1d451069b077,"Si claro, gracias de nuevo!!",guest,2017-08-17 18:20:11.000000,29,"10 days, 2:47:53",guest,29,28,False
29475,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,cc04d6fd-fb9e-4848-af98-460fc3cb0be5,Room under m: Nicholas Basso,guest,2017-12-12 21:03:42.000000,9,20:46:06.391000,guest,2,28,False
194806,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,f15f4f55-e6e3-4a82-bab3-5af231d077d2,Everything is great! Thank you.,guest,2017-03-04 17:17:08.000000,4,6:56:17,guest,1,31,False
797028,748467df-f7a2-48dc-9dcb-ae0e81215306,Thompson Chicago,d683f62c-6228-4df2-8474-087b424bb85e,Thank you and have a nice weekend.,guest,2017-11-10 23:12:17.000000,3,3:05:09,guest,3,34,False
726652,d9b4c6d2-2197-49ca-8583-ea6ab97f2d7a,The Laurel Inn,9296c860-2794-409b-b72e-b4c3e46a8311,Hmmmmm think you have the wrong person,guest,2017-06-19 19:23:31.000000,1,0:00:00,guest,1,38,False
25210,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,319e10c9-0627-4aad-958e-ad2ec15aebb7,Thanks for that ... give him my best,guest,2017-12-29 20:49:29.000000,17,"3 days, 21:27:52",guest,17,36,False
12192,0be43976-5466-456a-b89d-e51329ae6d45,Berlin Resort,341a7c34-3a3c-4b4c-b824-e1aef18492e5,Coffee ready at 7:30 and 9:30,guest,2017-02-07 17:11:24.000000,6,"1 day, 7:07:46.372000",hotel,3,29,False
834416,ae5a3f2d-b325-4dfb-bf18-0129a5d82269,TrustYou Palace Messaging,f20d5443-038d-468e-8418-35e28c702666,"Hi Lisa, sure. It will be sent to your room soon.",guest,2017-09-05 13:16:51.000000,8,"1 day, 20:35:51",guest,3,49,False
663150,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,de0495c3-6845-4461-b75a-8dd0d15a9803,Thank you very much!,guest,2017-08-23 11:45:25.000000,14,"2 days, 20:18:12.320000",guest,13,20,False
445239,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,227659f0-45e5-4ed3-bf6d-b6478cf7bf30,I land at 3pm. See you soon!,guest,2017-12-25 17:10:20.000000,40,"6 days, 0:09:03.466000",guest,1,28,False
54109,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,e0b3e6c6-50a9-43a3-aa98-62abfcc48e99,Sandwiches/pizza,guest,2017-05-23 01:51:31.000000,6,0:04:22.113000,guest,3,16,False
62263,deb9cec5-ce56-46af-b3b2-eae97f881b4e,Dogfish Inn,add99960-4261-4a1c-be80-09b0e522b0b5,Its looking more like 1:30 thank you.,guest,2017-06-26 15:26:40.000000,7,"2 days, 4:21:29.834000",hotel,6,37,False
838384,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,26ee92e6-59ef-4d35-9d8f-322b19024471,I emailed yesterday and got no response.,guest,2016-11-22 15:50:06.000000,6,"124 days, 23:33:20",guest,3,40,False
42439,fd491c4d-10a5-4e48-9d65-6f94f34e43c0,Coral Beach Resort,70c2e491-713c-4b17-8c42-c99bf4feda18,Having a great time.,guest,2016-08-05 14:13:56.000000,11,"1 day, 21:47:27.874000",guest,10,20,False
761832,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,7d2099f2-15bf-475f-bd2c-043bb5859c3a,Thank you so much for the text,guest,2017-07-18 02:16:46.000000,2,0:28:45.579000,guest,1,30,False
602722,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,8a6e28e5-6771-40fc-977d-90f83c2ccc23,Amanda West @ The Guild downtown in room 1917,guest,2016-11-28 20:34:25.000000,27,"3 days, 10:44:01",guest,10,45,False
514930,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,22f84f48-55b3-4073-8b3c-564b8b977d69,"Hi, I’m ready to check in and will need parking",guest,2017-10-11 22:09:16.000000,7,"3 days, 3:48:09.998000",hotel,5,47,False
353252,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,12e0f65c-f3ed-4fad-9626-489f894dffd6,See you soon. Thanks,guest,2017-08-29 14:15:33.000000,2,7:48:11.462000,guest,1,20,False
30649,a7a0b32e-c081-4ea9-b3d2-93e68afd401d,Clift Hotel,f5684b62-450f-4bf0-8a38-0fb7baa1c6d3,Everything is going splendid.,guest,2017-12-16 20:01:52.000000,33,"82 days, 3:23:43.367000",guest,26,29,False
271492,e54b2c24-ff08-433d-bf8b-d6b70349822a,Inn on the Beach,a9d37154-6cfe-43e9-966f-e8f75a4e6d90,Great! Well be by in 15 minutes!,guest,2017-06-24 17:02:18.000000,2,0:17:46.044000,hotel,2,32,False
148375,91bbee8d-a14c-487a-a71c-90733afac082,Hotel Del Sol,3053fb01-97ae-4424-9c8e-1e200f8f624a,Everything is great so far. Thank you,guest,2017-10-17 00:51:32.000000,1,0:00:00,guest,1,37,False
605095,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,8d04bad1-3018-4e3c-90f2-cc47ccf3b416,We made it. My license plate is GZC 4259,guest,2017-06-05 20:18:31.000000,15,"2 days, 23:28:46.483000",hotel,7,40,False
515991,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,24d97853-934e-48ec-8e3c-de4929f9d233,Guild Lamar Union,guest,2017-07-16 18:57:28.000000,85,"142 days, 4:13:43.306000",guest,5,17,False
864186,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,f922fd5c-158e-4d32-a32d-c4ca44fc3d7d,Still doing marina,guest,2016-09-07 00:19:42.000000,1510,"621 days, 15:53:34.136000",hotel,557,18,False
175741,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,59cfe745-c628-497a-848a-c9c72371b878,I'm good to go. Thank you,guest,2017-09-11 16:05:07.000000,1,0:00:00,guest,1,25,False
266506,7246364b-efd3-4f14-a8dc-25a05ee4c4ec,Inn At Saint Mary's,b57df366-1529-4f88-955f-06c45b1313fd,Thank you so much for the great service.,guest,2017-03-10 15:51:01.000000,8,"1 day, 12:05:12.282000",guest,3,40,False
365301,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,6a214b3a-ae6a-40af-976a-88fd9c088461,Thank you so much! I appreciate it!,guest,2017-07-28 21:11:39.000000,6,"1 day, 18:57:53",guest,3,35,False
299830,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,7bdf5f3e-913f-4951-906f-f7ff138b469d,Thank you- we're on the way,guest,2017-03-26 18:53:25.000000,4,4:12:25,guest,4,27,False
468533,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,a887e065-c478-4124-a01c-3d9324762ad9,Having wonderful time.  Thank you,guest,2017-01-06 17:15:42.000000,3,"1 day, 16:45:14",guest,3,33,False
771860,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,b0b1e265-0c9b-437e-8567-9884cfe6365b,Wonderful:blush:,guest,2018-01-13 23:26:44.000000,2,0:00:27.568000,guest,1,16,False
688470,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,fe1efe5b-69db-4168-834d-9018009519fe,Thank you so much I will call you,guest,2017-05-23 21:02:52.000000,6,0:06:53.360000,guest,5,33,False
644595,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,c4cf42ae-6229-4909-8688-4b618d52e448,We're in the unit now. Thanks,guest,2017-01-24 00:33:35.000000,26,"3 days, 2:00:21.517000",hotel,23,29,False
627218,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,ad2fd21c-bf44-499c-b860-3404824902f6,Thank you so much!,guest,2017-05-12 19:43:43.000000,7,6:51:06.665000,hotel,6,18,False
567875,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,5b332e17-277e-4d5a-9b01-07320b7e9dee,I plan on arriving at 6 pm friday,guest,2017-04-27 01:18:21.000000,17,"3 days, 3:29:33.775000",guest,1,33,False
178293,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,6e6ae535-1d76-40a1-914f-6017ecbfe5d5,Appreciate your reply. Thanks.,guest,2017-02-10 04:41:34.000000,5,"1 day, 11:32:44.210000",guest,4,30,False
784091,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,f3401028-4c9b-47f9-bb92-045df1e72be1,Can i please have car tag H119784 Lalley,guest,2017-11-24 21:39:16.000000,2,0:01:49.220000,guest,1,40,False
189761,3ffebfaf-7147-4827-b4fe-1610ac1bbf5e,Hotel Lincoln,ca126a48-8c19-4c7b-a7e7-c99b2dc13c09,It's great.   Thank you!,guest,2017-02-04 17:36:10.000000,1,0:00:00,guest,1,24,False
22096,b427b357-fa17-48e2-851a-70f7a9ca6a26,Cedarbrook Lodge,8066e9f8-d7d4-46aa-93f5-910847252322,Where is your shuttle,guest,2017-11-19 06:03:27.000000,9,"2 days, 20:45:37.450000",guest,4,21,False
321680,a0e0147a-84cf-4dfc-bf1c-c5578e4c8392,Pantai Inn,fc0740dc-77ae-43e1-a47a-da51f6352c35,The douvet shouldn't be a problem. Thank you,guest,2017-02-09 17:07:31.000000,3,0:04:01,guest,3,44,False
114253,55577b72-f91a-425a-8615-1d9f529a6eaa,"HALCYON, a hotel in Cherry Creek",58e8ca46-604b-4850-ab9a-bb11d618afe2,We plan to be there at 4 or 4.30 today.,guest,2017-10-08 17:45:15.000000,12,"1 day, 3:41:33.436000",guest,1,39,False
564258,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,56d89b3f-c7cf-4156-8a29-7632a2cc8e82,How do i use elavotor with out fob,guest,2017-02-27 17:05:13.000000,21,"4 days, 3:24:39.329000",guest,14,34,False
273509,199f9349-c32c-41be-b44d-3a271cdb950b,Joie De Vivre Avatar Hotel,2def4275-32f0-41f0-8ab1-69bd8b034ff2,Ee ga e checked out,guest,2017-10-14 17:33:06.000000,8,"2 days, 14:41:31.668000",guest,7,19,False
606359,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,8e8d8061-b3c9-4170-8581-c4ff414610f7,This is not the time to figure this all out,guest,2017-12-29 21:31:15.000000,17,"29 days, 16:30:38.205000",hotel,12,43,False
590406,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,79940b0c-ae2e-4cae-be51-ad3c67385799,"Will do, trying to sort out our transportation now",guest,2017-10-20 15:35:13.000000,10,22:07:28.285000,hotel,10,50,False
114574,55577b72-f91a-425a-8615-1d9f529a6eaa,"HALCYON, a hotel in Cherry Creek",61d7665d-03b3-4356-8be1-df2389ea94e7,We just got back to the room,guest,2017-08-02 23:48:15.000000,14,7:37:10.503000,guest,11,28,False
391914,dea01f08-ae01-4667-b510-20a2c916eb6d,SoBro Guest House,1e21d5b4-5b5f-4deb-a47b-fc72e94f4214,"I retrieved it from the staff already, thanks!!",guest,2017-10-01 21:55:22.000000,10,"2 days, 6:40:54.954000",hotel,9,47,False
426170,c263681f-b53c-4c11-bc28-68bb25412a38,Sundial Beach Resort & Spa,95a0f64a-9ca9-4150-ac26-dafd8514d2c5,Thanks and Internet is working,guest,2017-02-13 20:21:17.000000,3,0:20:09.477000,hotel,2,30,False
764045,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,88e5fad1-dba4-4bfc-9e3a-c94f6dbf04d0,Not thus far! Thank you!,guest,2016-11-06 19:25:19.000000,5,0:27:28.121000,guest,1,24,False
120592,55577b72-f91a-425a-8615-1d9f529a6eaa,"HALCYON, a hotel in Cherry Creek",fb083d71-5759-4922-8351-5f35d837af75,Awesome. Driving so will be there late like 9pm!,guest,2017-08-31 11:34:58.000000,6,"99 days, 0:19:28",guest,4,48,False
751538,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,419db7a6-9e11-4ec3-8431-b772cf360d2d,Everything is great. Thank you,guest,2017-11-12 01:17:36.000000,4,8:47:29.224000,guest,1,30,False
374235,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,aa5c42f3-837c-4150-a8a6-51df512c51b7,WiFi is not working great,guest,2017-07-29 17:37:35.000000,3,22:03:13.481000,hotel,2,25,False
362054,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,536e1913-44a2-488c-ad68-bc0d1ffd1184,Everything great! Thank you!,guest,2017-08-02 20:19:25.000000,4,"20 days, 22:35:38.405000",hotel,4,28,False
487149,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,01e263aa-50aa-4431-b957-972471f2f4df,Awesome good deal thank you,guest,2017-11-10 17:06:27.000000,16,"13 days, 3:13:48.241000",hotel,14,27,False
554576,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,4a0f029a-54e6-4684-bc8f-2457abe2c68c,Haha that's on all fronts.,guest,2017-07-01 12:15:56.000000,54,"27 days, 11:46:19.276000",guest,33,26,False
855032,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,a5f9e776-75c5-494e-984d-6075def23c5e,Just arrived at the flat. It has not been cleaned,guest,2016-09-28 23:36:40.000000,9,"2 days, 23:06:04.657000",hotel,3,49,False
496663,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,0cd4df12-47bc-4ca5-8eff-8feed1a2afc0,Thank you it's a black nike wallet,guest,2017-08-11 19:29:36.000000,14,21:45:18,guest,5,34,False
386144,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,fc62bd26-021e-468c-941b-beb2f21702d4,Also by chance do you have a notary on site,guest,2017-06-28 18:15:09.000000,11,3:10:42,guest,7,43,False
504322,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,15eb129b-4e63-4f81-a85b-f1be97010391,What's the address,guest,2016-11-06 06:37:36.000000,20,"9 days, 11:01:38.871000",hotel,20,18,False
132104,911d0847-f958-4e92-9e17-04c290d3243f,"Holiday Inn Express - Newton, NJ",ca4862d7-c91b-44cb-81bd-6287d83eb4df,We'll discuss that on our call tomorrow!,guest,2016-02-02 15:17:45.000000,26,"26 days, 21:04:46.279000",hotel,8,40,False
644601,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,c4cf698c-e102-453f-967b-2ebfbef6e653,I'm a little early,guest,2017-05-21 18:12:55.000000,127,"237 days, 19:41:02",guest,3,18,False
401029,dea01f08-ae01-4667-b510-20a2c916eb6d,SoBro Guest House,b26f6ba1-b6ea-436e-bb9e-c368ac939e4f,Should be in her way now.,guest,2017-09-08 18:53:52.000000,14,"2 days, 22:44:10.828000",hotel,10,25,False
491241,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,06f53049-8af7-4ba5-84cc-3e51a5a0452c,You are the best!!!!,guest,2017-06-22 05:19:30.000000,143,"20 days, 6:52:56.449000",guest,97,20,False
882789,cba41a8f-1d4e-4f56-85be-40f4e416fc5b,Wild Palms Hotel,d9c4bc62-061f-4fd5-a159-5f6f7c359dab,Aww thank you! I prefer upstairs.,guest,2017-10-07 16:21:37.000000,5,0:21:17,guest,3,33,False
808834,3bd77c24-1877-4566-b43f-6c8ef5a8bcfc,Thompson Nashville,6213ef15-3292-46b1-a8f2-47fc8d58f063,Toilet lid is off and needs to be fixed,guest,2017-02-18 15:05:47.000000,4,0:31:30.251000,guest,1,39,False
563259,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,557303de-8200-41aa-8128-12e206e39491,Yes this number good and my email is [EMAIL],guest,2017-06-08 01:46:37.000000,26,"4 days, 0:16:05.166000",guest,14,44,False
371120,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,94070018-592e-4a21-bbf1-3c5a05cbad0b,We are looking to be in to town by 12 or 1 p.m.,guest,2017-06-09 21:08:56.000000,19,"5 days, 20:05:16",guest,3,47,False
310734,50703401-afd1-4eea-a019-ccc59ac89cb0,Naples Grande Beach Resort,e3bd1f0f-721d-441d-b691-4eb2c7245701,"Hello, I would like a copy of the folio. Thanks!",guest,2016-11-04 13:30:20.000000,2,0:13:51.836000,guest,1,48,False
769021,7586e3fb-add1-46af-93d0-4dc10943bba5,The Pfister Hotel,a09de2a5-c506-4a6e-87c3-9cfbc88c1fff,We had a wonderful stay. Thank you Pfister Butler!,guest,2017-07-07 16:53:03.000000,2,0:13:08.732000,guest,1,50,False
285743,1c8e9d6f-3370-4292-9237-23c04255e570,Montvale Hotel,9292f491-8894-4bd0-8481-a7d27fcacf93,I didn't deserve a room at the Montvale.,guest,2018-01-13 19:04:33.000000,15,1:52:38.832000,guest,1,40,False
490883,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,069ea6ce-945a-4572-82a3-db8aedfb76fd,Hello just arrived,guest,2017-07-21 19:31:42.000000,3,0:49:29.559000,hotel,2,18,False
445563,0aab7c30-43d5-41f7-a412-a0481faa2d8d,The Cape A Thompson Hotel,245d7c3c-b414-479d-af99-f83c28775852,So great! Muchas gracias!,guest,2017-04-12 18:24:16.000000,11,"2 days, 22:38:03",guest,7,25,False
320865,a0e0147a-84cf-4dfc-bf1c-c5578e4c8392,Pantai Inn,be985f96-77da-4fb7-aa9e-82bc0b836a78,"9 and 10, at 1200 3d Ave.",guest,2017-01-21 04:56:21.000000,11,11:11:25.361000,guest,5,25,False
642045,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,c12178ea-51f1-4f40-a7f9-0e5d068cf383,"All done, thanks so much!",guest,2017-09-18 23:50:40.000000,46,"1 day, 20:03:19.762000",guest,6,25,False
416042,7511adfe-2d00-4115-9feb-1bd9a5beb177,Stanford Court Hotel,f0172760-bd28-405d-b7e0-e25aca036b61,"Please let me know about below

thanks",guest,2017-02-13 21:49:11.000000,2,"4 days, 19:44:59",guest,2,38,False
598124,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,83954cc9-d730-4270-a955-ea70c48167a0,I am checking Tomm,guest,2017-05-26 15:59:23.000000,33,"1 day, 22:48:11.991000",hotel,5,18,False
698769,1ec42925-a3d9-4f34-83bc-f101b3fa9dac,The Inn at Entrada,451665fb-3b99-4606-b45b-7e5226acd0c8,Print away my friend,guest,2017-04-11 19:49:31.000000,6246,"665 days, 2:05:52.142000",hotel,3123,20,False
15572,0be43976-5466-456a-b89d-e51329ae6d45,Berlin Resort,db8532d7-493c-4409-a8f1-244cbee05943,Ok there is several there,guest,2017-10-06 23:55:28.000000,3,0:01:36,guest,3,25,False
163497,ba0f9171-b9f6-4094-a0d4-49488d14c957,Hotel Kabuki San Francisco,c9d79763-03e5-440f-b5fd-f1411c0d9272,Thank you! We're looking forward to our stay.,guest,2017-08-08 16:46:18.000000,1,0:00:00,guest,1,45,False
117846,55577b72-f91a-425a-8615-1d9f529a6eaa,"HALCYON, a hotel in Cherry Creek",b5bd445c-5741-446f-b97d-8fbe49541a93,"Arrival time will be around 2
Thank you",guest,2017-06-23 14:35:09.000000,2,0:00:30.109000,guest,1,39,False
22111,b427b357-fa17-48e2-851a-70f7a9ca6a26,Cedarbrook Lodge,818bba50-03d6-49a4-8375-ff98b7923a92,Ready for airport pick up at 1B,guest,2017-10-31 18:11:14.000000,2,0:06:50.618000,guest,1,31,False
386735,8692dbad-015b-4de2-b3a7-031d1f0c0ee2,Smyth a Thompson Hotel,0937bca2-8fb0-42d7-ab20-e790d2c333fd,be easier). Thanks!,guest,2017-11-16 19:41:30.000000,13,0:30:32.756000,guest,7,19,False
358151,47056ccb-d8f4-4a28-bf48-7982b3b9387d,Sea Crest Oceanfront Resort,3810bab7-9561-4250-ac8b-4d36f19c3d08,Idk who this is sorry,guest,2017-06-01 22:14:15.000000,8,0:04:16,guest,3,21,False
652981,30579f65-7f28-4bc8-8b90-25ea68da3bb8,The Guild,d0c2334d-afec-468f-806b-a2c43296da29,Jenny and Josh Roby,guest,2017-03-30 22:03:39.000000,22,"152 days, 0:32:17.086000",guest,5,19,False
842057,e5a81e0f-c3ec-4c47-aadc-20a265c93a67,Urban Flat,4b691f3d-3ece-4146-9c49-cc279282da1c,I can leave the key.,guest,2017-06-22 01:18:49.000000,61,"5 days, 11:55:30",guest,42,20,False
